,Request id,Pickup point,Driver id,Status,RequestTimestamp,DropTimestamp,Request Hour,weekday,Time_slot,supply_demand
5590,4015,City,,No Cars Available,2016-07-13 23:52:32,,23,Wednesday,Late_Night,Demand
5591,4013,City,,No Cars Available,2016-07-13 23:53:32,,23,Wednesday,Late_Night,Demand
5592,4014,City,,No Cars Available,2016-07-13 23:56:55,,23,Wednesday,Late_Night,Demand
5593,4016,City,,No Cars Available,2016-07-13 23:59:02,,23,Wednesday,Late_Night,Demand
5594,4028,City,,No Cars Available,2016-07-14 00:09:03,,0,Thursday,,Demand
5595,4029,City,,No Cars Available,2016-07-14 00:14:26,,0,Thursday,,Demand
5596,4032,City,,No Cars Available,2016-07-14 00:15:43,,0,Thursday,,Demand
5597,4033,Airport,,No Cars Available,2016-07-14 00:25:33,,0,Thursday,,Demand
5598,4034,City,,No Cars Available,2016-07-14 00:29:50,,0,Thursday,,Demand
5599,4035,Airport,,No Cars Available,2016-07-14 00:31:24,,0,Thursday,,Demand
5600,4036,Airport,,No Cars Available,2016-07-14 00:31:57,,0,Thursday,,Demand
5601,4038,Airport,,No Cars Available,2016-07-14 00:34:22,,0,Thursday,,Demand
5602,4042,Airport,,No Cars Available,2016-07-14 00:39:13,,0,Thursday,,Demand
5603,4044,Airport,,No Cars Available,2016-07-14 00:51:37,,0,Thursday,,Demand
5604,4046,City,,No Cars Available,2016-07-14 00:57:03,,0,Thursday,,Demand
5605,4047,City,,No Cars Available,2016-07-14 01:00:53,,1,Thursday,Early Morning,Demand
5606,4048,Airport,,No Cars Available,2016-07-14 01:03:27,,1,Thursday,Early Morning,Demand
5607,4050,City,,No Cars Available,2016-07-14 01:10:22,,1,Thursday,Early Morning,Demand
5608,4053,Airport,,No Cars Available,2016-07-14 01:15:26,,1,Thursday,Early Morning,Demand
5609,4052,City,,No Cars Available,2016-07-14 01:16:34,,1,Thursday,Early Morning,Demand
5610,4055,City,,No Cars Available,2016-07-14 01:22:56,,1,Thursday,Early Morning,Demand
5611,4054,City,,No Cars Available,2016-07-14 01:23:08,,1,Thursday,Early Morning,Demand
5612,4056,City,,No Cars Available,2016-07-14 01:25:25,,1,Thursday,Early Morning,Demand
5613,4058,Airport,,No Cars Available,2016-07-14 01:27:38,,1,Thursday,Early Morning,Demand
5614,4057,City,,No Cars Available,2016-07-14 01:29:49,,1,Thursday,Early Morning,Demand
5615,4061,City,,No Cars Available,2016-07-14 01:33:55,,1,Thursday,Early Morning,Demand
5616,4059,City,,No Cars Available,2016-07-14 01:35:55,,1,Thursday,Early Morning,Demand
5617,4063,City,,No Cars Available,2016-07-14 01:36:26,,1,Thursday,Early Morning,Demand
5618,4062,Airport,,No Cars Available,2016-07-14 01:42:36,,1,Thursday,Early Morning,Demand
5619,4064,City,,No Cars Available,2016-07-14 01:48:00,,1,Thursday,Early Morning,Demand
5620,4068,Airport,,No Cars Available,2016-07-14 01:59:16,,1,Thursday,Early Morning,Demand
5621,4067,City,,No Cars Available,2016-07-14 02:00:05,,2,Thursday,Early Morning,Demand
5622,4069,City,,No Cars Available,2016-07-14 02:02:39,,2,Thursday,Early Morning,Demand
5623,4071,City,,No Cars Available,2016-07-14 02:03:03,,2,Thursday,Early Morning,Demand
5624,4070,City,,No Cars Available,2016-07-14 02:03:04,,2,Thursday,Early Morning,Demand
5625,4072,City,,No Cars Available,2016-07-14 02:04:37,,2,Thursday,Early Morning,Demand
5626,4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2,Thursday,Early Morning,Demand
5627,4074,City,,No Cars Available,2016-07-14 02:18:01,,2,Thursday,Early Morning,Demand
5628,4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2,Thursday,Early Morning,Demand
5629,4083,City,,No Cars Available,2016-07-14 02:35:50,,2,Thursday,Early Morning,Demand
5630,4086,City,,No Cars Available,2016-07-14 02:46:05,,2,Thursday,Early Morning,Demand
5631,4089,City,,No Cars Available,2016-07-14 02:52:38,,2,Thursday,Early Morning,Demand
5632,4088,City,,No Cars Available,2016-07-14 02:53:34,,2,Thursday,Early Morning,Demand
5633,4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2,Thursday,Early Morning,Demand
5634,4095,Airport,,No Cars Available,2016-07-14 03:10:03,,3,Thursday,Early Morning,Demand
5635,4096,City,,No Cars Available,2016-07-14 03:13:22,,3,Thursday,Early Morning,Demand
5636,4099,City,,No Cars Available,2016-07-14 03:22:45,,3,Thursday,Early Morning,Demand
5637,4100,Airport,,No Cars Available,2016-07-14 03:30:27,,3,Thursday,Early Morning,Demand
5638,4101,City,,No Cars Available,2016-07-14 03:31:37,,3,Thursday,Early Morning,Demand
5639,4104,Airport,,No Cars Available,2016-07-14 03:38:21,,3,Thursday,Early Morning,Demand
5640,4102,Airport,,No Cars Available,2016-07-14 03:38:51,,3,Thursday,Early Morning,Demand
5641,4103,Airport,,No Cars Available,2016-07-14 03:39:43,,3,Thursday,Early Morning,Demand
5642,4106,City,,No Cars Available,2016-07-14 03:45:15,,3,Thursday,Early Morning,Demand
5643,4107,City,,No Cars Available,2016-07-14 03:51:51,,3,Thursday,Early Morning,Demand
5644,4110,Airport,,No Cars Available,2016-07-14 03:58:07,,3,Thursday,Early Morning,Demand
5645,4113,City,,No Cars Available,2016-07-14 04:00:13,,4,Thursday,Early Morning,Demand
5646,4109,City,,No Cars Available,2016-07-14 04:02:26,,4,Thursday,Early Morning,Demand
5647,4112,Airport,,No Cars Available,2016-07-14 04:03:52,,4,Thursday,Early Morning,Demand
5648,4111,City,,No Cars Available,2016-07-14 04:06:34,,4,Thursday,Early Morning,Demand
5649,4115,City,,No Cars Available,2016-07-14 04:11:42,,4,Thursday,Early Morning,Demand
5650,4116,Airport,,No Cars Available,2016-07-14 04:13:48,,4,Thursday,Early Morning,Demand
5651,4120,City,,No Cars Available,2016-07-14 04:27:49,,4,Thursday,Early Morning,Demand
5652,4123,City,,No Cars Available,2016-07-14 04:38:53,,4,Thursday,Early Morning,Demand
5653,4131,City,,No Cars Available,2016-07-14 04:41:23,,4,Thursday,Early Morning,Demand
5654,4124,City,,No Cars Available,2016-07-14 04:41:36,,4,Thursday,Early Morning,Demand
5655,4127,City,,No Cars Available,2016-07-14 04:46:22,,4,Thursday,Early Morning,Demand
5656,4132,City,,No Cars Available,2016-07-14 04:46:47,,4,Thursday,Early Morning,Demand
5657,4139,City,,No Cars Available,2016-07-14 04:48:44,,4,Thursday,Early Morning,Demand
5658,4135,Airport,,No Cars Available,2016-07-14 04:49:00,,4,Thursday,Early Morning,Demand
5659,4138,City,,No Cars Available,2016-07-14 04:49:41,,4,Thursday,Early Morning,Demand
5660,4142,City,,No Cars Available,2016-07-14 04:50:32,,4,Thursday,Early Morning,Demand
5661,4152,City,,No Cars Available,2016-07-14 04:55:34,,4,Thursday,Early Morning,Demand
5662,4149,City,,No Cars Available,2016-07-14 04:59:37,,4,Thursday,Early Morning,Demand
5663,4159,Airport,,No Cars Available,2016-07-14 05:05:36,,5,Thursday,Early Morning,Demand
5664,4172,City,,No Cars Available,2016-07-14 05:17:05,,5,Thursday,Early Morning,Demand
5665,4190,City,,No Cars Available,2016-07-14 05:21:22,,5,Thursday,Early Morning,Demand
5666,4193,City,,No Cars Available,2016-07-14 05:25:23,,5,Thursday,Early Morning,Demand
5667,4181,City,,No Cars Available,2016-07-14 05:25:50,,5,Thursday,Early Morning,Demand
5668,4191,City,,No Cars Available,2016-07-14 05:32:02,,5,Thursday,Early Morning,Demand
5669,4200,City,,No Cars Available,2016-07-14 05:32:43,,5,Thursday,Early Morning,Demand
5670,4208,City,,No Cars Available,2016-07-14 05:39:05,,5,Thursday,Early Morning,Demand
5671,4219,City,,No Cars Available,2016-07-14 05:42:18,,5,Thursday,Early Morning,Demand
5672,4220,City,,No Cars Available,2016-07-14 05:43:43,,5,Thursday,Early Morning,Demand
5673,4217,City,,No Cars Available,2016-07-14 05:45:53,,5,Thursday,Early Morning,Demand
5674,4237,City,,No Cars Available,2016-07-14 05:52:54,,5,Thursday,Early Morning,Demand
5675,4228,City,,No Cars Available,2016-07-14 05:53:49,,5,Thursday,Early Morning,Demand
5676,4240,City,,No Cars Available,2016-07-14 05:56:28,,5,Thursday,Early Morning,Demand
5677,4229,City,,No Cars Available,2016-07-14 05:56:44,,5,Thursday,Early Morning,Demand
5678,4246,City,,No Cars Available,2016-07-14 05:58:24,,5,Thursday,Early Morning,Demand
5679,4244,City,,No Cars Available,2016-07-14 06:00:16,,6,Thursday,Morning_Time,Demand
5680,4241,City,,No Cars Available,2016-07-14 06:01:09,,6,Thursday,Morning_Time,Demand
5681,4247,City,,No Cars Available,2016-07-14 06:03:24,,6,Thursday,Morning_Time,Demand
5682,4256,City,,No Cars Available,2016-07-14 06:05:59,,6,Thursday,Morning_Time,Demand
5683,4259,City,,No Cars Available,2016-07-14 06:10:09,,6,Thursday,Morning_Time,Demand
5684,4265,City,,No Cars Available,2016-07-14 06:12:03,,6,Thursday,Morning_Time,Demand
5685,4261,City,,No Cars Available,2016-07-14 06:12:50,,6,Thursday,Morning_Time,Demand
5686,4262,City,,No Cars Available,2016-07-14 06:15:24,,6,Thursday,Morning_Time,Demand
5687,4267,City,,No Cars Available,2016-07-14 06:17:08,,6,Thursday,Morning_Time,Demand
5688,4269,City,,No Cars Available,2016-07-14 06:19:24,,6,Thursday,Morning_Time,Demand
5689,4275,City,,No Cars Available,2016-07-14 06:22:46,,6,Thursday,Morning_Time,Demand
5690,4279,City,,No Cars Available,2016-07-14 06:29:00,,6,Thursday,Morning_Time,Demand
5691,4282,City,,No Cars Available,2016-07-14 06:31:08,,6,Thursday,Morning_Time,Demand
5692,4283,City,,No Cars Available,2016-07-14 06:31:54,,6,Thursday,Morning_Time,Demand
5693,4289,City,,No Cars Available,2016-07-14 06:35:49,,6,Thursday,Morning_Time,Demand
5694,4291,City,,No Cars Available,2016-07-14 06:40:00,,6,Thursday,Morning_Time,Demand
5695,4292,City,,No Cars Available,2016-07-14 06:42:26,,6,Thursday,Morning_Time,Demand
5696,4295,City,,No Cars Available,2016-07-14 06:42:45,,6,Thursday,Morning_Time,Demand
5697,4306,City,,No Cars Available,2016-07-14 06:49:36,,6,Thursday,Morning_Time,Demand
5698,4309,Airport,,No Cars Available,2016-07-14 06:50:07,,6,Thursday,Morning_Time,Demand
5699,4317,City,,No Cars Available,2016-07-14 06:51:18,,6,Thursday,Morning_Time,Demand
5700,4318,City,,No Cars Available,2016-07-14 06:51:23,,6,Thursday,Morning_Time,Demand
5701,4307,City,,No Cars Available,2016-07-14 06:56:08,,6,Thursday,Morning_Time,Demand
5702,4320,City,,No Cars Available,2016-07-14 07:02:37,,7,Thursday,Morning_Time,Demand
5703,4324,City,,No Cars Available,2016-07-14 07:04:11,,7,Thursday,Morning_Time,Demand
5704,4333,City,,No Cars Available,2016-07-14 07:13:05,,7,Thursday,Morning_Time,Demand
5705,4344,City,,No Cars Available,2016-07-14 07:15:56,,7,Thursday,Morning_Time,Demand
5706,4334,City,,No Cars Available,2016-07-14 07:18:15,,7,Thursday,Morning_Time,Demand
5707,4347,City,,No Cars Available,2016-07-14 07:18:44,,7,Thursday,Morning_Time,Demand
5708,4352,City,,No Cars Available,2016-07-14 07:21:03,,7,Thursday,Morning_Time,Demand
5709,4348,City,,No Cars Available,2016-07-14 07:23:46,,7,Thursday,Morning_Time,Demand
5710,4353,City,,No Cars Available,2016-07-14 07:24:00,,7,Thursday,Morning_Time,Demand
5711,4362,City,,No Cars Available,2016-07-14 07:30:16,,7,Thursday,Morning_Time,Demand
5712,4367,City,,No Cars Available,2016-07-14 07:35:22,,7,Thursday,Morning_Time,Demand
5713,4373,City,,No Cars Available,2016-07-14 07:39:56,,7,Thursday,Morning_Time,Demand
5714,4382,City,,No Cars Available,2016-07-14 07:48:04,,7,Thursday,Morning_Time,Demand
5715,4393,City,,No Cars Available,2016-07-14 07:54:34,,7,Thursday,Morning_Time,Demand
5716,4394,City,,No Cars Available,2016-07-14 08:00:33,,8,Thursday,Morning_Time,Demand
5717,4405,City,,No Cars Available,2016-07-14 08:01:13,,8,Thursday,Morning_Time,Demand
5718,4407,City,,No Cars Available,2016-07-14 08:08:27,,8,Thursday,Morning_Time,Demand
5719,4412,City,,No Cars Available,2016-07-14 08:11:45,,8,Thursday,Morning_Time,Demand
5720,4424,City,,No Cars Available,2016-07-14 08:17:26,,8,Thursday,Morning_Time,Demand
5721,4437,City,,No Cars Available,2016-07-14 08:24:18,,8,Thursday,Morning_Time,Demand
5722,4436,City,,No Cars Available,2016-07-14 08:24:27,,8,Thursday,Morning_Time,Demand
5723,4432,City,,No Cars Available,2016-07-14 08:24:31,,8,Thursday,Morning_Time,Demand
5724,4429,City,,No Cars Available,2016-07-14 08:25:23,,8,Thursday,Morning_Time,Demand
5725,4449,City,,No Cars Available,2016-07-14 08:29:45,,8,Thursday,Morning_Time,Demand
5726,4453,City,,No Cars Available,2016-07-14 08:36:08,,8,Thursday,Morning_Time,Demand
5727,4460,City,,No Cars Available,2016-07-14 08:36:39,,8,Thursday,Morning_Time,Demand
5728,4474,City,,No Cars Available,2016-07-14 08:43:46,,8,Thursday,Morning_Time,Demand
5729,4466,City,,No Cars Available,2016-07-14 08:46:09,,8,Thursday,Morning_Time,Demand
5730,4473,City,,No Cars Available,2016-07-14 08:48:43,,8,Thursday,Morning_Time,Demand
5731,4477,City,,No Cars Available,2016-07-14 08:51:05,,8,Thursday,Morning_Time,Demand
5732,4493,City,,No Cars Available,2016-07-14 08:52:53,,8,Thursday,Morning_Time,Demand
5733,4494,City,,No Cars Available,2016-07-14 08:58:03,,8,Thursday,Morning_Time,Demand
5734,4490,City,,No Cars Available,2016-07-14 09:00:23,,9,Thursday,Morning_Time,Demand
5735,4508,City,,No Cars Available,2016-07-14 09:05:56,,9,Thursday,Morning_Time,Demand
5736,4495,City,,No Cars Available,2016-07-14 09:06:02,,9,Thursday,Morning_Time,Demand
5737,4513,City,,No Cars Available,2016-07-14 09:06:46,,9,Thursday,Morning_Time,Demand
5738,4502,City,,No Cars Available,2016-07-14 09:07:30,,9,Thursday,Morning_Time,Demand
5739,4528,City,,No Cars Available,2016-07-14 09:27:58,,9,Thursday,Morning_Time,Demand
5740,4526,City,,No Cars Available,2016-07-14 09:28:49,,9,Thursday,Morning_Time,Demand
5741,4522,Airport,,No Cars Available,2016-07-14 09:28:53,,9,Thursday,Morning_Time,Demand
5742,4537,City,,No Cars Available,2016-07-14 09:36:28,,9,Thursday,Morning_Time,Demand
5743,4541,City,,No Cars Available,2016-07-14 09:37:21,,9,Thursday,Morning_Time,Demand
5744,4550,City,,No Cars Available,2016-07-14 09:38:24,,9,Thursday,Morning_Time,Demand
5745,4554,City,,No Cars Available,2016-07-14 09:42:36,,9,Thursday,Morning_Time,Demand
5746,4551,City,,No Cars Available,2016-07-14 09:42:54,,9,Thursday,Morning_Time,Demand
5747,4553,Airport,,No Cars Available,2016-07-14 09:43:53,,9,Thursday,Morning_Time,Demand
5748,4565,City,,No Cars Available,2016-07-14 09:45:20,,9,Thursday,Morning_Time,Demand
5749,4549,Airport,,No Cars Available,2016-07-14 09:46:03,,9,Thursday,Morning_Time,Demand
5750,4548,City,,No Cars Available,2016-07-14 09:46:09,,9,Thursday,Morning_Time,Demand
5751,4555,City,,No Cars Available,2016-07-14 09:46:31,,9,Thursday,Morning_Time,Demand
5752,4559,City,,No Cars Available,2016-07-14 09:49:25,,9,Thursday,Morning_Time,Demand
5753,4564,City,,No Cars Available,2016-07-14 09:52:52,,9,Thursday,Morning_Time,Demand
5754,4587,City,,No Cars Available,2016-07-14 09:59:45,,9,Thursday,Morning_Time,Demand
5755,4584,City,,No Cars Available,2016-07-14 10:00:10,,10,Thursday,Morning_Time,Demand
5756,4585,City,,No Cars Available,2016-07-14 10:00:11,,10,Thursday,Morning_Time,Demand
5757,4583,City,,No Cars Available,2016-07-14 10:01:39,,10,Thursday,Morning_Time,Demand
5758,4582,City,,No Cars Available,2016-07-14 10:03:34,,10,Thursday,Morning_Time,Demand
5759,4589,City,,No Cars Available,2016-07-14 10:06:29,,10,Thursday,Morning_Time,Demand
5760,4596,City,,No Cars Available,2016-07-14 10:07:11,,10,Thursday,Morning_Time,Demand
5761,4595,City,,No Cars Available,2016-07-14 10:07:56,,10,Thursday,Morning_Time,Demand
5762,4591,City,,No Cars Available,2016-07-14 10:08:31,,10,Thursday,Morning_Time,Demand
5763,4597,City,,No Cars Available,2016-07-14 10:08:43,,10,Thursday,Morning_Time,Demand
5764,4598,City,,No Cars Available,2016-07-14 10:12:33,,10,Thursday,Morning_Time,Demand
5765,4590,City,,No Cars Available,2016-07-14 10:13:11,,10,Thursday,Morning_Time,Demand
5766,4606,Airport,,No Cars Available,2016-07-14 10:19:58,,10,Thursday,Morning_Time,Demand
5767,4608,Airport,,No Cars Available,2016-07-14 10:23:43,,10,Thursday,Morning_Time,Demand
5768,4604,City,,No Cars Available,2016-07-14 10:25:40,,10,Thursday,Morning_Time,Demand
5769,4613,City,,No Cars Available,2016-07-14 10:43:18,,10,Thursday,Morning_Time,Demand
5770,4616,City,,No Cars Available,2016-07-14 10:55:38,,10,Thursday,Morning_Time,Demand
5771,4622,Airport,,No Cars Available,2016-07-14 11:00:28,,11,Thursday,Daytime,Demand
5772,4617,City,,No Cars Available,2016-07-14 11:02:20,,11,Thursday,Daytime,Demand
5773,4619,Airport,,No Cars Available,2016-07-14 11:04:37,,11,Thursday,Daytime,Demand
5774,4629,City,,No Cars Available,2016-07-14 11:11:21,,11,Thursday,Daytime,Demand
5775,4633,City,,No Cars Available,2016-07-14 11:21:02,,11,Thursday,Daytime,Demand
5776,4634,City,,No Cars Available,2016-07-14 11:30:31,,11,Thursday,Daytime,Demand
5777,4636,City,,No Cars Available,2016-07-14 11:32:34,,11,Thursday,Daytime,Demand
5778,4640,Airport,,No Cars Available,2016-07-14 11:39:12,,11,Thursday,Daytime,Demand
5779,4647,City,,No Cars Available,2016-07-14 11:50:35,,11,Thursday,Daytime,Demand
5780,4650,Airport,,No Cars Available,2016-07-14 11:58:16,,11,Thursday,Daytime,Demand
5781,4662,Airport,,No Cars Available,2016-07-14 12:13:01,,12,Thursday,Daytime,Demand
5782,4660,City,,No Cars Available,2016-07-14 12:13:24,,12,Thursday,Daytime,Demand
5783,4666,Airport,,No Cars Available,2016-07-14 12:26:36,,12,Thursday,Daytime,Demand
5784,4670,Airport,,No Cars Available,2016-07-14 12:36:33,,12,Thursday,Daytime,Demand
5785,4675,City,,No Cars Available,2016-07-14 12:39:26,,12,Thursday,Daytime,Demand
5786,4676,Airport,,No Cars Available,2016-07-14 12:44:22,,12,Thursday,Daytime,Demand
5787,4682,Airport,,No Cars Available,2016-07-14 12:49:15,,12,Thursday,Daytime,Demand
5788,4678,City,,No Cars Available,2016-07-14 12:49:20,,12,Thursday,Daytime,Demand
5789,4688,Airport,,No Cars Available,2016-07-14 13:03:07,,13,Thursday,Daytime,Demand
5790,4692,City,,No Cars Available,2016-07-14 13:04:58,,13,Thursday,Daytime,Demand
5791,4689,City,,No Cars Available,2016-07-14 13:09:42,,13,Thursday,Daytime,Demand
5792,4697,City,,No Cars Available,2016-07-14 13:12:54,,13,Thursday,Daytime,Demand
5793,4705,Airport,,No Cars Available,2016-07-14 13:13:02,,13,Thursday,Daytime,Demand
5794,4707,City,,No Cars Available,2016-07-14 13:13:28,,13,Thursday,Daytime,Demand
5795,4704,City,,No Cars Available,2016-07-14 13:16:08,,13,Thursday,Daytime,Demand
5796,4708,City,,No Cars Available,2016-07-14 13:18:20,,13,Thursday,Daytime,Demand
5797,4703,Airport,,No Cars Available,2016-07-14 13:18:56,,13,Thursday,Daytime,Demand
5798,4725,Airport,,No Cars Available,2016-07-14 13:56:39,,13,Thursday,Daytime,Demand
5799,4734,Airport,,No Cars Available,2016-07-14 14:37:02,,14,Thursday,Daytime,Demand
5800,4742,Airport,,No Cars Available,2016-07-14 15:00:36,,15,Thursday,Daytime,Demand
5801,4744,Airport,,No Cars Available,2016-07-14 15:03:28,,15,Thursday,Daytime,Demand
5802,4746,City,,No Cars Available,2016-07-14 15:10:29,,15,Thursday,Daytime,Demand
5803,4749,Airport,,No Cars Available,2016-07-14 15:11:40,,15,Thursday,Daytime,Demand
5804,4764,City,,No Cars Available,2016-07-14 15:30:46,,15,Thursday,Daytime,Demand
5805,4763,City,,No Cars Available,2016-07-14 15:33:56,,15,Thursday,Daytime,Demand
5806,4772,City,,No Cars Available,2016-07-14 15:55:09,,15,Thursday,Daytime,Demand
5807,4778,City,,No Cars Available,2016-07-14 16:21:48,,16,Thursday,Daytime,Demand
5808,4781,Airport,,No Cars Available,2016-07-14 16:29:23,,16,Thursday,Daytime,Demand
5809,4782,Airport,,No Cars Available,2016-07-14 16:33:22,,16,Thursday,Daytime,Demand
5810,4785,City,,No Cars Available,2016-07-14 16:42:53,,16,Thursday,Daytime,Demand
5811,4789,City,,No Cars Available,2016-07-14 16:44:59,,16,Thursday,Daytime,Demand
5812,4793,City,,No Cars Available,2016-07-14 16:47:30,,16,Thursday,Daytime,Demand
5813,4794,City,,No Cars Available,2016-07-14 16:55:09,,16,Thursday,Daytime,Demand
5814,4804,City,,No Cars Available,2016-07-14 17:02:52,,17,Thursday,Daytime,Demand
5815,4806,City,,No Cars Available,2016-07-14 17:06:55,,17,Thursday,Daytime,Demand
5816,4808,Airport,,No Cars Available,2016-07-14 17:14:22,,17,Thursday,Daytime,Demand
5817,4809,Airport,,No Cars Available,2016-07-14 17:14:31,,17,Thursday,Daytime,Demand
5818,4816,Airport,,No Cars Available,2016-07-14 17:14:49,,17,Thursday,Daytime,Demand
5819,4807,Airport,,No Cars Available,2016-07-14 17:15:22,,17,Thursday,Daytime,Demand
5820,4817,Airport,,No Cars Available,2016-07-14 17:17:26,,17,Thursday,Daytime,Demand
5821,4819,Airport,,No Cars Available,2016-07-14 17:18:14,,17,Thursday,Daytime,Demand
5822,4811,Airport,,No Cars Available,2016-07-14 17:18:21,,17,Thursday,Daytime,Demand
5823,4818,Airport,,No Cars Available,2016-07-14 17:20:56,,17,Thursday,Daytime,Demand
5824,4836,Airport,,No Cars Available,2016-07-14 17:21:14,,17,Thursday,Daytime,Demand
5825,4821,Airport,,No Cars Available,2016-07-14 17:21:48,,17,Thursday,Daytime,Demand
5826,4826,Airport,,No Cars Available,2016-07-14 17:24:44,,17,Thursday,Daytime,Demand
5827,4824,Airport,,No Cars Available,2016-07-14 17:24:53,,17,Thursday,Daytime,Demand
5828,4820,Airport,,No Cars Available,2016-07-14 17:25:02,,17,Thursday,Daytime,Demand
5829,4827,Airport,,No Cars Available,2016-07-14 17:25:30,,17,Thursday,Daytime,Demand
5830,4832,Airport,,No Cars Available,2016-07-14 17:26:50,,17,Thursday,Daytime,Demand
5831,4838,Airport,,No Cars Available,2016-07-14 17:27:16,,17,Thursday,Daytime,Demand
5832,4840,Airport,,No Cars Available,2016-07-14 17:27:31,,17,Thursday,Daytime,Demand
5833,4835,Airport,,No Cars Available,2016-07-14 17:27:45,,17,Thursday,Daytime,Demand
5834,4841,Airport,,No Cars Available,2016-07-14 17:27:46,,17,Thursday,Daytime,Demand
5835,4843,Airport,,No Cars Available,2016-07-14 17:28:37,,17,Thursday,Daytime,Demand
5836,4839,Airport,,No Cars Available,2016-07-14 17:28:58,,17,Thursday,Daytime,Demand
5837,4844,Airport,,No Cars Available,2016-07-14 17:30:35,,17,Thursday,Daytime,Demand
5838,4833,Airport,,No Cars Available,2016-07-14 17:30:47,,17,Thursday,Daytime,Demand
5839,4837,Airport,,No Cars Available,2016-07-14 17:30:51,,17,Thursday,Daytime,Demand
5840,4853,Airport,,No Cars Available,2016-07-14 17:33:46,,17,Thursday,Daytime,Demand
5841,4852,City,,No Cars Available,2016-07-14 17:34:06,,17,Thursday,Daytime,Demand
5842,4856,Airport,,No Cars Available,2016-07-14 17:34:34,,17,Thursday,Daytime,Demand
5843,4855,Airport,,No Cars Available,2016-07-14 17:34:36,,17,Thursday,Daytime,Demand
5844,4861,Airport,,No Cars Available,2016-07-14 17:34:46,,17,Thursday,Daytime,Demand
5845,4846,Airport,,No Cars Available,2016-07-14 17:35:02,,17,Thursday,Daytime,Demand
5846,4864,Airport,,No Cars Available,2016-07-14 17:35:59,,17,Thursday,Daytime,Demand
5847,4842,Airport,,No Cars Available,2016-07-14 17:36:08,,17,Thursday,Daytime,Demand
5848,4851,Airport,,No Cars Available,2016-07-14 17:36:45,,17,Thursday,Daytime,Demand
5849,4845,Airport,,No Cars Available,2016-07-14 17:37:44,,17,Thursday,Daytime,Demand
5850,4860,Airport,,No Cars Available,2016-07-14 17:38:56,,17,Thursday,Daytime,Demand
5851,4871,Airport,,No Cars Available,2016-07-14 17:43:04,,17,Thursday,Daytime,Demand
5852,4870,Airport,,No Cars Available,2016-07-14 17:43:44,,17,Thursday,Daytime,Demand
5853,4873,Airport,,No Cars Available,2016-07-14 17:44:27,,17,Thursday,Daytime,Demand
5854,4868,Airport,,No Cars Available,2016-07-14 17:44:39,,17,Thursday,Daytime,Demand
5855,4874,Airport,,No Cars Available,2016-07-14 17:47:02,,17,Thursday,Daytime,Demand
5856,4867,Airport,,No Cars Available,2016-07-14 17:47:04,,17,Thursday,Daytime,Demand
5857,4878,Airport,,No Cars Available,2016-07-14 17:48:48,,17,Thursday,Daytime,Demand
5858,4872,Airport,,No Cars Available,2016-07-14 17:50:53,,17,Thursday,Daytime,Demand
5859,4877,Airport,,No Cars Available,2016-07-14 17:51:28,,17,Thursday,Daytime,Demand
5860,4888,Airport,,No Cars Available,2016-07-14 17:52:06,,17,Thursday,Daytime,Demand
5861,4882,Airport,,No Cars Available,2016-07-14 17:53:51,,17,Thursday,Daytime,Demand
5862,4891,Airport,,No Cars Available,2016-07-14 17:55:37,,17,Thursday,Daytime,Demand
5863,4881,Airport,,No Cars Available,2016-07-14 17:56:02,,17,Thursday,Daytime,Demand
5864,4883,Airport,,No Cars Available,2016-07-14 17:56:19,,17,Thursday,Daytime,Demand
5865,4887,Airport,,No Cars Available,2016-07-14 17:58:23,,17,Thursday,Daytime,Demand
5866,4896,Airport,,No Cars Available,2016-07-14 17:58:25,,17,Thursday,Daytime,Demand
5867,4893,Airport,,No Cars Available,2016-07-14 18:00:30,,18,Thursday,Evening_Time,Demand
5868,4897,Airport,,No Cars Available,2016-07-14 18:01:06,,18,Thursday,Evening_Time,Demand
5869,4910,Airport,,No Cars Available,2016-07-14 18:02:21,,18,Thursday,Evening_Time,Demand
5870,4900,Airport,,No Cars Available,2016-07-14 18:04:03,,18,Thursday,Evening_Time,Demand
5871,4894,Airport,,No Cars Available,2016-07-14 18:04:57,,18,Thursday,Evening_Time,Demand
5872,4895,Airport,,No Cars Available,2016-07-14 18:06:45,,18,Thursday,Evening_Time,Demand
5873,4914,Airport,,No Cars Available,2016-07-14 18:10:00,,18,Thursday,Evening_Time,Demand
5874,4907,Airport,,No Cars Available,2016-07-14 18:10:12,,18,Thursday,Evening_Time,Demand
5875,4903,Airport,,No Cars Available,2016-07-14 18:10:29,,18,Thursday,Evening_Time,Demand
5876,4913,Airport,,No Cars Available,2016-07-14 18:10:46,,18,Thursday,Evening_Time,Demand
5877,4912,Airport,,No Cars Available,2016-07-14 18:11:14,,18,Thursday,Evening_Time,Demand
5878,4917,Airport,,No Cars Available,2016-07-14 18:13:32,,18,Thursday,Evening_Time,Demand
5879,4918,Airport,,No Cars Available,2016-07-14 18:14:47,,18,Thursday,Evening_Time,Demand
5880,4923,Airport,,No Cars Available,2016-07-14 18:15:14,,18,Thursday,Evening_Time,Demand
5881,4916,Airport,,No Cars Available,2016-07-14 18:15:19,,18,Thursday,Evening_Time,Demand
